TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.960000000,0.204785,0.202823,3.46163,0.0512525,0.373418,0.0227219,0.718315,4.56281,0.162554,1.07043,0.0165813,0.258188
9.002666667,0.0485579,0.116732,3.45754,0.0488467,0.619256,0.0147635,0.718011,4.46595,0.133765,1.17687,0.0890579,0.376196
9.045333333,0.0266715,0.0555365,3.52368,0.0276466,0.782764,0.00810113,0.622076,4.43911,0,1.16446,0.157203,0.496715
9.088000000,0.0312337,0.0479978,3.54608,0.0949909,0.819237,0.00953365,0.551145,4.37169,0.0325121,1.07691,0.181139,0.744726
9.130666667,0.0711795,0.0437761,3.54548,0.279753,0.829502,0.0272471,0.647683,4.21254,0.0155059,1.52486,0.174542,0.645916
9.173333333,0.0953082,0.198229,3.36366,0.332191,0.863869,0.0382431,0.540847,4.10758,0.0236351,1.70355,0.133137,0.341535
9.216000000,0.121072,0.15355,3.52048,0.151554,0.808719,0.0468525,0.586251,4.12164,0.0219256,1.63274,0.0372472,0.314152
9.258666667,0.142657,0.141717,3.60976,0.0573971,0.872118,0.00649578,0.499261,4.10523,0.202586,1.34606,0,0.136789
9.301333333,0.21139,0.31621,3.5805,0.0338612,0.921985,0,0.315782,3.97906,0.527841,1.35964,0,0.137998
9.344000000,0.279445,0.2274,3.75979,0.0273358,0.941557,0,0.432164,3.96213,0.2976,1.33258,0,0.325683
9.386666667,0.27094,0.230807,3.80287,0.0256532,0.935758,0,0.483882,4.08986,0.141667,1.07433,0,0.35981
